Holiday,Temperature,Rain_1h,Snow_1h,Clouds_All,Weather_Main,Weather_Description,Date_Time,Traffic_Volume,Month,Day,Year,Hour
None,24.15,0.0,0.0,90,Snow;Mist,light snow;mist,04/15/2018 23:00,706,4,15,2018,23
None,24.15,0.0,0.0,90,Snow;Mist;Haze,light snow;mist;haze,04/16/2018 00:00,407,4,16,2018,0
None,24.03,0.0,0.0,90,Snow,light snow,04/16/2018 01:00,272,4,16,2018,1
None,23.97,0.0,0.0,20,Snow,light snow,04/16/2018 02:00,247,4,16,2018,2
None,23.97,0.0,0.0,90,Snow,light snow,04/16/2018 03:00,357,4,16,2018,3
None,23.63,0.0,0.0,75,Snow,light snow,04/16/2018 04:00,779,4,16,2018,4
None,24.24,0.0,0.0,90,Snow,light snow,04/16/2018 05:00,2238,4,16,2018,5
None,24.03,0.0,0.0,75,Snow,light snow,04/16/2018 06:00,4364,4,16,2018,6
None,23.97,0.0,0.0,40,Snow,light snow,04/16/2018 07:00,4963,4,16,2018,7
None,24.12,0.0,0.0,90,Snow;Mist,light snow;mist,04/16/2018 08:00,4463,4,16,2018,8
None,25.3,0.0,0.0,75,Haze,haze,04/16/2018 09:00,4045,4,16,2018,9
None,26.98,0.0,0.0,1,Clear,sky is clear,04/16/2018 10:00,3626,4,16,2018,10
None,28.4,0.0,0.0,90,Snow,light snow,04/16/2018 11:00,3860,4,16,2018,11
None,29.95,0.0,0.0,90,Snow,light snow,04/16/2018 12:00,4149,4,16,2018,12
None,30.76,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 13:00,4110,4,16,2018,13
None,31.57,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 14:00,4387,4,16,2018,14
None,32.14,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 15:00,4942,4,16,2018,15
None,33.24,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 16:00,5788,4,16,2018,16
None,34.3,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 17:00,5567,4,16,2018,17
None,35.33,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 18:00,4061,4,16,2018,18
None,35.74,0.0,0.0,75,Clouds,broken clouds,04/16/2018 19:00,2979,4,16,2018,19
None,34.7,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 20:00,2556,4,16,2018,20
None,34.32,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 21:00,2100,4,16,2018,21
None,33.55,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 22:00,1489,4,16,2018,22
None,33.28,0.0,0.0,90,Clouds,overcast clouds,04/16/2018 23:00,978,4,16,2018,23
None,33.12,0.0,0.0,40,Clouds,scattered clouds,04/17/2018 00:00,524,4,17,2018,0
None,31.62,0.0,0.0,1,Clear,sky is clear,04/17/2018 01:00,336,4,17,2018,1
None,28.81,0.0,0.0,1,Clear,sky is clear,04/17/2018 02:00,271,4,17,2018,2
None,27.5,0.0,0.0,1,Clear,sky is clear,04/17/2018 03:00,347,4,17,2018,3
None,27.16,0.0,0.0,1,Clear,sky is clear,04/17/2018 04:00,898,4,17,2018,4
None,25.63,0.0,0.0,1,Clear,sky is clear,04/17/2018 05:00,2848,4,17,2018,5
None,25.36,0.0,0.0,1,Clear,sky is clear,04/17/2018 06:00,5516,4,17,2018,6
None,23.85,0.0,0.0,1,Clear,sky is clear,04/17/2018 07:00,6208,4,17,2018,7
None,24.53,0.0,0.0,5,Clear,sky is clear,04/17/2018 08:00,5892,4,17,2018,8
None,28.38,0.0,0.0,5,Clear,sky is clear,04/17/2018 09:00,5677,4,17,2018,9
None,32.0,0.0,0.0,5,Clear,sky is clear,04/17/2018 10:00,4456,4,17,2018,10
None,33.53,0.0,0.0,1,Clear,sky is clear,04/17/2018 11:00,4715,4,17,2018,11
None,35.46,0.0,0.0,1,Clear,sky is clear,04/17/2018 12:00,4962,4,17,2018,12
None,37.11,0.0,0.0,5,Clear,sky is clear,04/17/2018 13:00,4913,4,17,2018,13
None,38.23,0.0,0.0,1,Clear,sky is clear,04/17/2018 14:00,5220,4,17,2018,14
None,39.97,0.0,0.0,1,Clear,sky is clear,04/17/2018 15:00,5844,4,17,2018,15
None,41.27,0.0,0.0,5,Clear,sky is clear,04/17/2018 16:00,6657,4,17,2018,16
None,42.24,0.0,0.0,5,Clear,sky is clear,04/17/2018 17:00,6277,4,17,2018,17
None,42.94,0.0,0.0,40,Clouds,scattered clouds,04/17/2018 18:00,4827,4,17,2018,18
None,42.53,0.0,0.0,40,Clouds,scattered clouds,04/17/2018 19:00,3481,4,17,2018,19
None,41.0,0.0,0.0,75,Clouds,broken clouds,04/17/2018 20:00,2877,4,17,2018,20
None,38.95,0.0,0.0,75,Clouds,broken clouds,04/17/2018 21:00,3418,4,17,2018,21
None,36.9,0.0,0.0,1,Clear,sky is clear,04/17/2018 22:00,3294,4,17,2018,22
None,36.37,0.0,0.0,1,Clear,sky is clear,04/17/2018 23:00,1297,4,17,2018,23
None,36.43,0.0,0.0,90,Clouds,overcast clouds,04/18/2018 00:00,826,4,18,2018,0
None,35.74,0.0,0.0,1,Clear,sky is clear,04/18/2018 01:00,594,4,18,2018,1
None,34.34,0.0,0.0,1,Clear,sky is clear,04/18/2018 02:00,431,4,18,2018,2
None,32.83,0.0,0.0,1,Clear,sky is clear,04/18/2018 03:00,521,4,18,2018,3
None,30.97,0.0,0.0,1,Clear,sky is clear,04/18/2018 04:00,975,4,18,2018,4
None,30.34,0.0,0.0,1,Clear,sky is clear,04/18/2018 05:00,2986,4,18,2018,5
None,30.76,0.0,0.0,1,Thunderstorm,proximity thunderstorm,04/18/2018 06:00,5943,4,18,2018,6
None,30.72,0.0,0.0,90,Thunderstorm,proximity thunderstorm,04/18/2018 07:00,6871,4,18,2018,7
None,31.71,0.0,0.0,90,Clouds,overcast clouds,04/18/2018 08:00,6614,4,18,2018,8
None,32.56,0.0,0.0,90,Clouds,overcast clouds,04/18/2018 09:00,5378,4,18,2018,9
None,33.51,0.0,0.0,90,Clouds,overcast clouds,04/18/2018 10:00,4751,4,18,2018,10
None,33.94,0.0,0.0,90,Snow;Haze,light snow;haze,04/18/2018 11:00,4824,4,18,2018,11
None,34.2,0.0,0.0,90,Snow;Haze,light snow;haze,04/18/2018 12:00,5013,4,18,2018,12
None,34.7,0.0,0.0,90,Haze,haze,04/18/2018 13:00,5017,4,18,2018,13
None,35.87,0.0,0.0,90,Clouds,overcast clouds,04/18/2018 14:00,5437,4,18,2018,14
None,36.37,0.0,0.0,90,Clouds,overcast clouds,04/18/2018 15:00,5835,4,18,2018,15
None,37.54,0.0,0.0,90,Snow,light snow,04/18/2018 16:00,7022,4,18,2018,16
None,38.07,0.0,0.0,90,Snow;Rain,light snow;moderate rain,04/18/2018 17:00,6459,4,18,2018,17
None,40.24,0.0,0.0,90,Clouds,overcast clouds,04/18/2018 18:00,4663,4,18,2018,18
None,40.75,0.0,0.0,90,Clouds,overcast clouds,04/18/2018 19:00,3393,4,18,2018,19
None,40.37,0.0,0.0,75,Clouds,broken clouds,04/18/2018 20:00,3034,4,18,2018,20
None,39.61,0.0,0.0,75,Clouds,broken clouds,04/18/2018 21:00,2604,4,18,2018,21
None,38.43,0.0,0.0,1,Clear,sky is clear,04/18/2018 22:00,1726,4,18,2018,22
None,37.15,0.0,0.0,1,Clear,sky is clear,04/18/2018 23:00,1085,4,18,2018,23
None,35.37,0.0,0.0,1,Clear,sky is clear,04/19/2018 00:00,561,4,19,2018,0
None,32.65,0.0,0.0,1,Clear,sky is clear,04/19/2018 01:00,351,4,19,2018,1
None,29.26,0.0,0.0,1,Clear,sky is clear,04/19/2018 02:00,275,4,19,2018,2
None,27.5,0.0,0.0,1,Clear,sky is clear,04/19/2018 03:00,361,4,19,2018,3
None,25.9,0.0,0.0,1,Clear,sky is clear,04/19/2018 04:00,909,4,19,2018,4
None,25.16,0.0,0.0,1,Clear,sky is clear,04/19/2018 05:00,2885,4,19,2018,5
None,24.93,0.0,0.0,1,Clear,sky is clear,04/19/2018 06:00,5715,4,19,2018,6
None,24.8,0.0,0.0,1,Clear,sky is clear,04/19/2018 07:00,6461,4,19,2018,7
None,26.08,0.0,0.0,75,Clouds,broken clouds,04/19/2018 08:00,6046,4,19,2018,8
None,31.01,0.0,0.0,75,Clouds,broken clouds,04/19/2018 09:00,5842,4,19,2018,9
None,37.78,0.0,0.0,75,Clouds,broken clouds,04/19/2018 10:00,4882,4,19,2018,10
None,42.53,0.0,0.0,1,Clear,sky is clear,04/19/2018 11:00,5035,4,19,2018,11
None,44.71,0.0,0.0,5,Clear,sky is clear,04/19/2018 12:00,5027,4,19,2018,12
None,45.91,0.0,0.0,5,Clear,sky is clear,04/19/2018 13:00,5110,4,19,2018,13
None,46.9,0.0,0.0,5,Clear,sky is clear,04/19/2018 14:00,5444,4,19,2018,14
None,48.07,0.0,0.0,20,Clouds,few clouds,04/19/2018 15:00,6188,4,19,2018,15
None,49.23,0.0,0.0,5,Clear,sky is clear,04/19/2018 16:00,6851,4,19,2018,16
None,49.28,0.0,0.0,5,Clear,sky is clear,04/19/2018 17:00,6368,4,19,2018,17
None,49.51,0.0,0.0,1,Clear,sky is clear,04/19/2018 18:00,4978,4,19,2018,18
None,49.05,0.0,0.0,5,Clear,sky is clear,04/19/2018 19:00,3676,4,19,2018,19
None,47.01,0.0,0.0,20,Clouds,few clouds,04/19/2018 20:00,3471,4,19,2018,20
None,42.8,0.0,0.0,20,Clouds,few clouds,04/19/2018 21:00,3451,4,19,2018,21
None,38.97,0.0,0.0,1,Clear,sky is clear,04/19/2018 22:00,2148,4,19,2018,22
None,37.04,0.0,0.0,1,Clear,sky is clear,04/19/2018 23:00,1273,4,19,2018,23
None,34.29,0.0,0.0,1,Clear,sky is clear,04/20/2018 00:00,712,4,20,2018,0
None,31.87,0.0,0.0,1,Clear,sky is clear,04/20/2018 01:00,417,4,20,2018,1
None,30.45,0.0,0.0,1,Clear,sky is clear,04/20/2018 02:00,322,4,20,2018,2
None,29.17,0.0,0.0,1,Clear,sky is clear,04/20/2018 03:00,393,4,20,2018,3
None,29.01,0.0,0.0,1,Clear,sky is clear,04/20/2018 04:00,830,4,20,2018,4
None,26.98,0.0,0.0,1,Clear,sky is clear,04/20/2018 05:00,2691,4,20,2018,5
None,26.47,0.0,0.0,1,Clear,sky is clear,04/20/2018 06:00,5492,4,20,2018,6
None,25.57,0.0,0.0,75,Clouds,broken clouds,04/20/2018 07:00,6626,4,20,2018,7
None,27.68,0.0,0.0,1,Clear,sky is clear,04/20/2018 08:00,6126,4,20,2018,8
None,32.58,0.0,0.0,75,Clouds,broken clouds,04/20/2018 09:00,5141,4,20,2018,9
None,37.13,0.0,0.0,75,Clouds,broken clouds,04/20/2018 10:00,4670,4,20,2018,10
None,41.76,0.0,0.0,75,Clouds,broken clouds,04/20/2018 11:00,5200,4,20,2018,11
None,45.84,0.0,0.0,1,Clear,sky is clear,04/20/2018 12:00,5433,4,20,2018,12
None,47.35,0.0,0.0,75,Clouds,broken clouds,04/20/2018 13:00,5370,4,20,2018,13
None,48.58,0.0,0.0,1,Clear,sky is clear,04/20/2018 14:00,5803,4,20,2018,14
None,48.34,0.0,0.0,1,Clear,sky is clear,04/20/2018 15:00,6383,4,20,2018,15
None,50.13,0.0,0.0,1,Clear,sky is clear,04/20/2018 16:00,6900,4,20,2018,16
None,50.49,0.0,0.0,75,Clouds,broken clouds,04/20/2018 17:00,6268,4,20,2018,17
None,50.36,0.0,0.0,75,Clouds,broken clouds,04/20/2018 18:00,4959,4,20,2018,18
None,48.81,0.0,0.0,1,Clear,sky is clear,04/20/2018 19:00,4091,4,20,2018,19
None,46.65,0.0,0.0,90,Clouds,overcast clouds,04/20/2018 20:00,3552,4,20,2018,20
None,43.77,0.0,0.0,75,Clouds,broken clouds,04/20/2018 21:00,3538,4,20,2018,21
None,41.0,0.0,0.0,1,Clear,sky is clear,04/20/2018 22:00,2842,4,20,2018,22
None,38.43,0.0,0.0,1,Clear,sky is clear,04/20/2018 23:00,1977,4,20,2018,23
None,36.75,0.0,0.0,1,Clear,sky is clear,04/21/2018 00:00,1291,4,21,2018,0
None,34.97,0.0,0.0,1,Clear,sky is clear,04/21/2018 01:00,732,4,21,2018,1
None,33.42,0.0,0.0,1,Clear,sky is clear,04/21/2018 02:00,526,4,21,2018,2
None,32.38,0.0,0.0,1,Clear,sky is clear,04/21/2018 03:00,386,4,21,2018,3
None,32.72,0.0,0.0,1,Clear,sky is clear,04/21/2018 04:00,369,4,21,2018,4
None,33.57,0.0,0.0,1,Clear,sky is clear,04/21/2018 05:00,683,4,21,2018,5
None,33.03,0.0,0.0,1,Clear,sky is clear,04/21/2018 06:00,1418,4,21,2018,6
None,32.77,0.0,0.0,75,Clouds,broken clouds,04/21/2018 07:00,2307,4,21,2018,7
None,34.03,0.0,0.0,1,Clear,sky is clear,04/21/2018 08:00,3392,4,21,2018,8
None,37.27,0.0,0.0,1,Haze,haze,04/21/2018 09:00,4153,4,21,2018,9
None,42.89,0.0,0.0,1,Clear,sky is clear,04/21/2018 10:00,4464,4,21,2018,10
None,46.78,0.0,0.0,40,Clouds,scattered clouds,04/21/2018 11:00,4985,4,21,2018,11
None,50.13,0.0,0.0,40,Clouds,scattered clouds,04/21/2018 12:00,5263,4,21,2018,12
None,51.8,0.0,0.0,40,Clouds,scattered clouds,04/21/2018 13:00,5307,4,21,2018,13
None,53.6,0.0,0.0,40,Clouds,scattered clouds,04/21/2018 14:00,5296,4,21,2018,14
None,55.53,0.0,0.0,40,Clouds,scattered clouds,04/21/2018 15:00,5340,4,21,2018,15
None,56.59,0.0,0.0,40,Clouds,scattered clouds,04/21/2018 16:00,5027,4,21,2018,16
None,57.07,0.0,0.0,1,Clear,sky is clear,04/21/2018 17:00,5007,4,21,2018,17
None,56.68,0.0,0.0,1,Clear,sky is clear,04/21/2018 18:00,4541,4,21,2018,18
None,56.95,0.0,0.0,40,Clouds,scattered clouds,04/21/2018 19:00,3892,4,21,2018,19
None,54.45,0.0,0.0,40,Clouds,scattered clouds,04/21/2018 20:00,3346,4,21,2018,20
None,50.25,0.0,0.0,1,Clear,sky is clear,04/21/2018 21:00,3199,4,21,2018,21
None,44.96,0.0,0.0,1,Clear,sky is clear,04/21/2018 22:00,3814,4,21,2018,22
None,41.63,0.0,0.0,1,Clear,sky is clear,04/21/2018 23:00,2760,4,21,2018,23
None,38.57,0.0,0.0,1,Clear,sky is clear,04/22/2018 00:00,1447,4,22,2018,0
None,36.77,0.0,0.0,1,Clear,sky is clear,04/22/2018 01:00,945,4,22,2018,1
None,34.83,0.0,0.0,1,Clear,sky is clear,04/22/2018 02:00,671,4,22,2018,2
None,34.45,0.0,0.0,1,Clear,sky is clear,04/22/2018 03:00,465,4,22,2018,3
None,33.15,0.0,0.0,1,Clear,sky is clear,04/22/2018 04:00,368,4,22,2018,4
None,32.65,0.0,0.0,1,Mist,mist,04/22/2018 05:00,563,4,22,2018,5
None,31.87,0.0,0.0,1,Mist,mist,04/22/2018 06:00,904,4,22,2018,6
None,31.48,0.0,0.0,5,Mist,mist,04/22/2018 07:00,1289,4,22,2018,7
None,34.63,0.0,0.0,1,Clear,sky is clear,04/22/2018 08:00,2200,4,22,2018,8
None,40.75,0.0,0.0,1,Clear,sky is clear,04/22/2018 09:00,3219,4,22,2018,9
None,48.2,0.0,0.0,1,Clear,sky is clear,04/22/2018 10:00,4088,4,22,2018,10
None,52.7,0.0,0.0,1,Clear,sky is clear,04/22/2018 11:00,4541,4,22,2018,11
None,56.8,0.0,0.0,20,Clouds,few clouds,04/22/2018 12:00,4781,4,22,2018,12
None,58.75,0.0,0.0,20,Clouds,few clouds,04/22/2018 13:00,4761,4,22,2018,13
None,59.77,0.0,0.0,20,Clouds,few clouds,04/22/2018 14:00,4753,4,22,2018,14
None,60.93,0.0,0.0,20,Clouds,few clouds,04/22/2018 15:00,4866,4,22,2018,15
None,62.2,0.0,0.0,20,Clouds,few clouds,04/22/2018 16:00,4713,4,22,2018,16
None,62.73,0.0,0.0,20,Clouds,few clouds,04/22/2018 17:00,4303,4,22,2018,17
None,62.73,0.0,0.0,1,Clear,sky is clear,04/22/2018 18:00,3787,4,22,2018,18
None,61.92,0.0,0.0,40,Clouds,scattered clouds,04/22/2018 19:00,3228,4,22,2018,19
None,60.26,0.0,0.0,40,Clouds,scattered clouds,04/22/2018 20:00,3139,4,22,2018,20
None,53.2,0.0,0.0,1,Clear,sky is clear,04/22/2018 21:00,2412,4,22,2018,21
None,48.88,0.0,0.0,1,Clear,sky is clear,04/22/2018 22:00,1906,4,22,2018,22
None,45.01,0.0,0.0,1,Clear,sky is clear,04/22/2018 23:00,1356,4,22,2018,23
None,42.37,0.0,0.0,1,Clear,sky is clear,04/23/2018 00:00,614,4,23,2018,0
None,40.32,0.0,0.0,1,Clear,sky is clear,04/23/2018 01:00,349,4,23,2018,1
None,38.61,0.0,0.0,1,Clear,sky is clear,04/23/2018 02:00,259,4,23,2018,2
None,36.97,0.0,0.0,1,Mist,mist,04/23/2018 03:00,373,4,23,2018,3
None,36.43,0.0,0.0,1,Clear,sky is clear,04/23/2018 04:00,900,4,23,2018,4
None,35.19,0.0,0.0,1,Mist,mist,04/23/2018 05:00,2864,4,23,2018,5
None,34.48,0.0,0.0,1,Mist,mist,04/23/2018 06:00,5769,4,23,2018,6
None,35.06,0.0,0.0,1,Mist,mist,04/23/2018 07:00,6574,4,23,2018,7
None,37.78,0.0,0.0,1,Mist,mist,04/23/2018 08:00,5970,4,23,2018,8
None,44.08,0.0,0.0,1,Clear,sky is clear,04/23/2018 09:00,5325,4,23,2018,9
None,51.66,0.0,0.0,1,Clear,sky is clear,04/23/2018 10:00,4547,4,23,2018,10
None,59.88,0.0,0.0,1,Clear,sky is clear,04/23/2018 11:00,4577,4,23,2018,11
None,61.83,0.0,0.0,1,Clear,sky is clear,04/23/2018 12:00,4739,4,23,2018,12
None,63.45,0.0,0.0,1,Clear,sky is clear,04/23/2018 13:00,4803,4,23,2018,13
None,63.2,0.0,0.0,0,Clear,Sky is Clear,04/23/2018 14:00,5243,4,23,2018,14
None,66.28,0.0,0.0,0,Clear,Sky is Clear,04/23/2018 15:00,5852,4,23,2018,15
None,67.87,0.0,0.0,1,Clear,sky is clear,04/23/2018 16:00,6883,4,23,2018,16
None,68.29,0.0,0.0,1,Clear,sky is clear,04/23/2018 17:00,6188,4,23,2018,17
None,68.0,0.0,0.0,20,Clouds,few clouds,04/23/2018 18:00,4660,4,23,2018,18
None,67.5,0.0,0.0,20,Clouds,few clouds,04/23/2018 19:00,3243,4,23,2018,19
None,64.63,0.0,0.0,20,Clouds,few clouds,04/23/2018 20:00,2759,4,23,2018,20
None,56.53,0.0,0.0,20,Clouds,few clouds,04/23/2018 21:00,2183,4,23,2018,21
None,53.47,0.0,0.0,1,Clear,sky is clear,04/23/2018 22:00,1537,4,23,2018,22
None,50.11,0.0,0.0,1,Clear,sky is clear,04/23/2018 23:00,963,4,23,2018,23
None,46.76,0.0,0.0,1,Clear,sky is clear,04/24/2018 00:00,530,4,24,2018,0
None,44.83,0.0,0.0,1,Clear,sky is clear,04/24/2018 01:00,330,4,24,2018,1
None,43.72,0.0,0.0,1,Clear,sky is clear,04/24/2018 02:00,248,4,24,2018,2
None,42.17,0.0,0.0,1,Clear,sky is clear,04/24/2018 03:00,346,4,24,2018,3
None,41.95,0.0,0.0,1,Clear,sky is clear,04/24/2018 04:00,911,4,24,2018,4
None,40.03,0.0,0.0,20,Clouds,few clouds,04/24/2018 05:00,2936,4,24,2018,5
None,39.94,0.0,0.0,1,Mist,mist,04/24/2018 06:00,5886,4,24,2018,6
None,40.05,0.0,0.0,40,Clouds,scattered clouds,04/24/2018 07:00,6535,4,24,2018,7
None,42.66,0.0,0.0,1,Mist,mist,04/24/2018 08:00,5905,4,24,2018,8
None,50.22,0.0,0.0,40,Haze,haze,04/24/2018 09:00,5509,4,24,2018,9
None,55.38,0.0,0.0,75,Clouds,broken clouds,04/24/2018 10:00,4540,4,24,2018,10
None,59.11,0.0,0.0,75,Clouds,broken clouds,04/24/2018 11:00,4957,4,24,2018,11
None,60.3,0.0,0.0,75,Clouds,broken clouds,04/24/2018 12:00,4881,4,24,2018,12
None,61.03,0.0,0.0,40,Clouds,scattered clouds,04/24/2018 13:00,4960,4,24,2018,13
None,60.06,0.0,0.0,40,Clouds,scattered clouds,04/24/2018 14:00,5353,4,24,2018,14
None,59.77,0.0,0.0,40,Drizzle,light intensity drizzle,04/24/2018 15:00,6010,4,24,2018,15
None,60.55,0.0,0.0,1,Rain,light rain,04/24/2018 16:00,7149,4,24,2018,16
None,55.65,0.0,0.0,75,Clouds,broken clouds,04/24/2018 17:00,6253,4,24,2018,17
None,55.4,0.0,0.0,75,Clouds,broken clouds,04/24/2018 18:00,4513,4,24,2018,18
None,55.0,0.0,0.0,75,Clouds,broken clouds,04/24/2018 19:00,3325,4,24,2018,19
None,54.37,0.0,0.0,40,Clouds,scattered clouds,04/24/2018 20:00,3115,4,24,2018,20
None,49.51,0.0,0.0,20,Clouds,few clouds,04/24/2018 21:00,2497,4,24,2018,21
None,47.23,0.0,0.0,1,Clear,sky is clear,04/24/2018 22:00,1589,4,24,2018,22
None,46.78,0.0,0.0,1,Clear,sky is clear,04/24/2018 23:00,988,4,24,2018,23
None,44.71,0.0,0.0,1,Clear,sky is clear,04/25/2018 00:00,532,4,25,2018,0
None,42.67,0.0,0.0,1,Clear,sky is clear,04/25/2018 01:00,310,4,25,2018,1
None,41.77,0.0,0.0,1,Clear,sky is clear,04/25/2018 02:00,237,4,25,2018,2
None,38.71,0.0,0.0,1,Clear,sky is clear,04/25/2018 03:00,341,4,25,2018,3
None,36.19,0.0,0.0,1,Clear,sky is clear,04/25/2018 04:00,904,4,25,2018,4
None,35.11,0.0,0.0,1,Clear,sky is clear,04/25/2018 05:00,2917,4,25,2018,5
None,34.05,0.0,0.0,1,Clear,sky is clear,04/25/2018 06:00,5866,4,25,2018,6
None,32.95,0.0,0.0,1,Clear,sky is clear,04/25/2018 07:00,6303,4,25,2018,7
None,35.58,0.0,0.0,5,Clear,sky is clear,04/25/2018 08:00,5850,4,25,2018,8
None,38.43,0.0,0.0,1,Clear,sky is clear,04/25/2018 09:00,5455,4,25,2018,9
None,42.8,0.0,0.0,1,Clear,sky is clear,04/25/2018 10:00,4524,4,25,2018,10
None,45.09,0.0,0.0,1,Clear,sky is clear,04/25/2018 11:00,4891,4,25,2018,11
None,47.3,0.0,0.0,1,Clear,sky is clear,04/25/2018 12:00,5067,4,25,2018,12
None,50.5,0.0,0.0,1,Clear,sky is clear,04/25/2018 13:00,5020,4,25,2018,13
None,53.08,0.0,0.0,1,Clear,sky is clear,04/25/2018 14:00,5276,4,25,2018,14
None,55.15,0.0,0.0,5,Clear,sky is clear,04/25/2018 15:00,6002,4,25,2018,15
None,56.55,0.0,0.0,1,Clear,sky is clear,04/25/2018 16:00,6816,4,25,2018,16
None,57.79,0.0,0.0,5,Clear,sky is clear,04/25/2018 17:00,6420,4,25,2018,17
None,58.28,0.0,0.0,40,Clouds,scattered clouds,04/25/2018 18:00,4695,4,25,2018,18
None,57.79,0.0,0.0,40,Clouds,scattered clouds,04/25/2018 19:00,3543,4,25,2018,19
None,55.92,0.0,0.0,40,Clouds,scattered clouds,04/25/2018 20:00,3225,4,25,2018,20
None,51.69,0.0,0.0,75,Clouds,broken clouds,04/25/2018 21:00,2560,4,25,2018,21
None,48.94,0.0,0.0,1,Clear,sky is clear,04/25/2018 22:00,1618,4,25,2018,22
None,47.01,0.0,0.0,1,Clear,sky is clear,04/25/2018 23:00,1023,4,25,2018,23
None,44.73,0.0,0.0,1,Clear,sky is clear,04/26/2018 00:00,551,4,26,2018,0
None,42.93,0.0,0.0,1,Clear,sky is clear,04/26/2018 01:00,358,4,26,2018,1
None,42.08,0.0,0.0,1,Clear,sky is clear,04/26/2018 02:00,255,4,26,2018,2
None,40.89,0.0,0.0,1,Clear,sky is clear,04/26/2018 03:00,350,4,26,2018,3
None,40.66,0.0,0.0,1,Clear,sky is clear,04/26/2018 04:00,899,4,26,2018,4
None,41.4,0.0,0.0,1,Clear,sky is clear,04/26/2018 05:00,2953,4,26,2018,5
None,40.77,0.0,0.0,1,Clear,sky is clear,04/26/2018 06:00,5813,4,26,2018,6
None,40.1,0.0,0.0,1,Clear,sky is clear,04/26/2018 07:00,6493,4,26,2018,7
None,42.8,0.0,0.0,1,Clear,sky is clear,04/26/2018 08:00,5890,4,26,2018,8
None,49.03,0.0,0.0,1,Clear,sky is clear,04/26/2018 09:00,5495,4,26,2018,9
None,53.73,0.0,0.0,75,Clouds,broken clouds,04/26/2018 10:00,4675,4,26,2018,10
None,56.46,0.0,0.0,1,Clear,sky is clear,04/26/2018 11:00,5110,4,26,2018,11
None,57.06,0.0,0.0,75,Clouds,broken clouds,04/26/2018 12:00,5078,4,26,2018,12
None,59.83,0.0,0.0,20,Clouds,few clouds,04/26/2018 13:00,5281,4,26,2018,13
None,61.75,0.0,0.0,5,Clear,sky is clear,04/26/2018 14:00,5661,4,26,2018,14
None,63.09,0.0,0.0,20,Clouds,few clouds,04/26/2018 15:00,6257,4,26,2018,15
None,63.63,0.0,0.0,20,Clouds,few clouds,04/26/2018 16:00,7139,4,26,2018,16
None,63.45,0.0,0.0,1,Clear,sky is clear,04/26/2018 17:00,6372,4,26,2018,17
None,62.6,0.0,0.0,20,Clouds,few clouds,04/26/2018 18:00,5068,4,26,2018,18
None,60.93,0.0,0.0,1,Clear,sky is clear,04/26/2018 19:00,3813,4,26,2018,19
None,57.72,0.0,0.0,5,Clear,sky is clear,04/26/2018 20:00,3338,4,26,2018,20
None,53.96,0.0,0.0,5,Clear,sky is clear,04/26/2018 21:00,3058,4,26,2018,21
None,51.17,0.0,0.0,1,Clear,sky is clear,04/26/2018 22:00,2171,4,26,2018,22
None,48.33,0.0,0.0,1,Clear,sky is clear,04/26/2018 23:00,1253,4,26,2018,23
None,45.68,0.0,0.0,1,Clear,sky is clear,04/27/2018 00:00,683,4,27,2018,0
None,42.93,0.0,0.0,1,Clear,sky is clear,04/27/2018 01:00,422,4,27,2018,1
None,40.89,0.0,0.0,1,Clear,sky is clear,04/27/2018 02:00,328,4,27,2018,2
None,39.2,0.0,0.0,40,Clouds,scattered clouds,04/27/2018 03:00,380,4,27,2018,3
None,39.56,0.0,0.0,40,Clouds,scattered clouds,04/27/2018 04:00,849,4,27,2018,4
None,40.87,0.0,0.0,75,Clouds,broken clouds,04/27/2018 05:00,2744,4,27,2018,5
None,41.02,0.0,0.0,75,Clouds,broken clouds,04/27/2018 06:00,5573,4,27,2018,6
None,42.42,0.0,0.0,40,Clouds,scattered clouds,04/27/2018 07:00,6712,4,27,2018,7
None,43.83,0.0,0.0,1,Clear,sky is clear,04/27/2018 08:00,6109,4,27,2018,8
None,48.92,0.0,0.0,1,Clear,sky is clear,04/27/2018 09:00,5414,4,27,2018,9
None,53.24,0.0,0.0,20,Clouds,few clouds,04/27/2018 10:00,4946,4,27,2018,10
None,56.3,0.0,0.0,1,Clear,sky is clear,04/27/2018 11:00,5365,4,27,2018,11
None,59.72,0.0,0.0,1,Clear,sky is clear,04/27/2018 12:00,5622,4,27,2018,12
None,61.57,0.0,0.0,40,Clouds,scattered clouds,04/27/2018 13:00,5487,4,27,2018,13
None,61.05,0.0,0.0,40,Clouds,scattered clouds,04/27/2018 14:00,6005,4,27,2018,14
None,60.04,0.0,0.0,40,Clouds,scattered clouds,04/27/2018 15:00,6560,4,27,2018,15
None,58.5,0.0,0.0,1,Clear,sky is clear,04/27/2018 16:00,6471,4,27,2018,16
None,58.05,0.0,0.0,40,Rain,light rain,04/27/2018 17:00,6459,4,27,2018,17
